image_name,size,shape,hemo_dist,inclusion
CDB_Sample156/jai_0000610_1132_1167.png,NORM,NONE,NONE,MALA
CDB_Sample030/jai_0000231_439_714.png,NORM,OVAL,NONE,NONE
CDB_Sample189/jai_0000294_1644_745.png,NORM,NONE,NONE,RETI
CDB_Sample189/jai_0000168_1635_1095.png,NORM,ECHI,NONE,NONE
EH5_Siemens045/jai_0000011_1939_1252.png,MICR,SCHI,NONE,NONE
EH5_Siemens012/jai_0000130_1819_748.png,NORM,NONE,NONE,"BAST, RETI"
CDB_Sample012/jai_0000107_993_1161.png,MICR,SPHE,NONE,NONE
EH5_Siemens012/jai_0000182_922_906.png,NORM,NONE,NONE,RETI
CDB_Sample189/jai_0000038_1863_102.png,NORM,NONE,NONE,HOJO
CDB_Sample189/jai_0000247_788_269.png,NORM,NONE,NONE,PABO
EH5_Siemens029/jai_0000653_1055_677.png,NORM,NONE,HYPO,NONE
CDB_Sample125/jai_0000268_1639_195.png,NORM,NONE,NONE,MALA
EH5_Siemens008/jai_0001349_1457_455.png,NORM,NONE,NONE,NONE
EH5_Siemens012/jai_0001353_1286_1185.png,NORM,HELM,NONE,"BAST, HOJO"
EH5_Siemens037/jai_0000483_527_1092.png,NORM,OVAL,HYPO,NONE
EH5_Siemens029/jai_0000479_342_453.png,NORM,HELM,NONE,NONE
CDB_Sample125/jai_0000094_334_692.png,NORM,ECHI,NONE,NONE
EH5_Siemens013/jai_0000803_1601_46.png,NORM,TEAR,NONE,NONE
CDB_Sample189/jai_0000163_1648_917.png,NORM,NONE,NONE,HOJO
EH5_Siemens012/jai_0001514_830_856.png,NORM,NONE,HYPR,"BAST, RETI"
EH5_Siemens013/jai_0000758_1274_533.png,MICR,SPHE,NONE,NONE
EH5_Siemens083/jai_0000142_493_1324.png,NORM,ACAN,NONE,NONE
EH5_Siemens008/jai_0001392_1499_519.png,MICR,SPHE,NONE,NONE
EH5_Siemens013/jai_0000119_1358_1010.png,NORM,TEAR,NONE,NONE
EH5_Siemens012/jai_0001353_1286_1185.png,NORM,HELM,NONE,"BAST, HOJO"
EH5_Siemens013/jai_0000758_1812_441.png,NORM,NONE,NONE,RETI
EH5_Siemens012/jai_0001268_1072_216.png,MICR,OVAL,NONE,"HOJO, RETI"
EH5_Siemens008/jai_0000241_1088_444.png,NORM,NONE,NONE,NONE
CDB_Sample125/jai_0000055_162_1302.png,MACR,NONE,HYPO,NONE
EH5_Siemens012/jai_0001268_1072_216.png,MICR,OVAL,NONE,"HOJO, RETI"
CDB_Sample189/jai_0000166_494_148.png,NORM,NONE,NONE,HOJO
EH5_Siemens008/jai_0001437_1110_227.png,NORM,BITE,NONE,NONE
CDB_Sample125/jai_0000351_893_594.png,NORM,NONE,NONE,NONE
EH5_Siemens083/jai_0000185_880_272.png,NORM,NONE,HYPO,NONE
EH5_Siemens029/jai_0000440_1637_247.png,NORM,NONE,NONE,NONE
EH5_Siemens003/jai_0000265_1198_1048.png,NORM,NONE,NONE,HOJO
EH5_Siemens013/jai_0000371_977_1251.png,NORM,NONE,NONE,NONE
CDB_Sample125/jai_0000182_350_704.png,NORM,NONE,NONE,NONE
CDB_Sample030/jai_0000103_1124_683.png,NORM,OVAL,NONE,NONE
CDB_Sample125/jai_0000053_1876_648.png,NORM,NONE,HYPO,NONE
CDB_Sample125/jai_0000009_1925_736.png,NORM,NONE,NONE,MALA
CDB_Sample189/jai_0000160_181_1113.png,NORM,NONE,NONE,RETI
CDB_Sample012/jai_0000025_716_372.png,NORM,NONE,NONE,NONE
EH5_Siemens029/jai_0000568_1831_762.png,MICR,NONE,NONE,NONE
EH5_Siemens013/jai_0000327_1939_939.png,NORM,NONE,NONE,RETI
EH5_Siemens037/jai_0000568_777_658.png,NORM,ECHI,NONE,NONE
CDB_Sample125/jai_0000263_1917_792.png,NORM,NONE,NONE,RETI
EH5_Siemens008/jai_0001141_713_1300.png,NORM,NONE,NONE,NONE
CDB_Sample189/jai_0000164_1267_935.png,NORM,NONE,NONE,NONE
CDB_Sample030/jai_0000235_1824_1024.png,NORM,TEAR,NONE,RETI
EH5_Siemens012/jai_0000264_1196_1287.png,NORM,NONE,NONE,"BAST, HOJO, RETI"
EH5_Siemens012/jai_0001173_1272_157.png,NORM,NONE,NONE,"BAST, RETI"
EH5_Siemens045/jai_0000094_92_1129.png,MICR,SCHI,NONE,NONE
EH5_Siemens037/jai_0000526_1612_619.png,NORM,HELM,NONE,NONE
CDB_Sample189/jai_0000114_1423_747.png,NORM,NONE,NONE,HOJO
EH5_Siemens012/jai_0000527_58_691.png,NORM,NONE,NONE,"BAST, RETI"
EH5_Siemens012/jai_0000174_537_466.png,NORM,NONE,TARG,NONE
EH5_Siemens012/jai_0000043_908_1424.png,NORM,NONE,NONE,NRBC
EH5_Siemens012/jai_0000130_1819_748.png,NORM,NONE,NONE,"BAST, RETI"
EH5_Siemens008/jai_0000021_520_1416.png,NORM,OVAL,NONE,NONE
CDB_Sample030/jai_0000100_1359_92.png,NORM,NONE,NONE,NONE
EH5_Siemens029/jai_0000133_1609_1127.png,NORM,NONE,NONE,NONE
EH5_Siemens083/jai_0000060_1657_1336.png,NORM,NONE,NONE,NONE
CDB_Sample189/jai_0000034_848_1294.png,NORM,SICK,NONE,NONE
EH5_Siemens045/jai_0000184_1650_237.png,NORM,BITE,NONE,NONE
EH5_Siemens083/jai_0000015_333_417.png,MACR,NONE,HYPR,NONE
EH5_Siemens045/jai_0000186_1508_995.png,MICR,SCHI,NONE,NONE
CDB_Sample156/jai_0000306_154_1029.png,NORM,NONE,NONE,NONE
EH5_Siemens029/jai_0000653_830_373.png,NORM,NONE,NONE,NONE
CDB_Sample030/jai_0000229_1315_119.png,NORM,NONE,HYPR,NONE
CDB_Sample189/jai_0000165_710_1330.png,MICR,NONE,NONE,PABO
EH5_Siemens037/jai_0000611_1561_907.png,NORM,NONE,TARG,NONE
EH5_Siemens013/jai_0000072_318_159.png,MICR,SPHE,NONE,NONE
EH5_Siemens012/jai_0001353_1286_1185.png,NORM,HELM,NONE,"BAST, HOJO"
EH5_Siemens013/jai_0000158_1719_577.png,NORM,NONE,NONE,RETI
CDB_Sample156/jai_0000264_1787_1220.png,NORM,NONE,NONE,NONE
CDB_Sample125/jai_0000356_1678_1408.png,MICR,SPHE,NONE,NONE
EH5_Siemens013/jai_0001060_1279_529.png,NORM,OVAL,NONE,NONE
CDB_Sample030/jai_0000272_1444_218.png,NORM,TEAR,NONE,NONE
EH5_Siemens012/jai_0000264_1196_1287.png,NORM,NONE,NONE,"BAST, HOJO, RETI"
EH5_Siemens037/jai_0000568_1513_350.png,NORM,NONE,NONE,HOJO
EH5_Siemens037/jai_0000483_650_30.png,NORM,NONE,HYPR,NONE
EH5_Siemens012/jai_0000174_938_1403.png,NORM,NONE,NONE,NRBC
CDB_Sample189/jai_0000288_310_156.png,NORM,NONE,NONE,NONE
EH5_Siemens012/jai_0000063_922_1152.png,NORM,NONE,NONE,NONE
EH5_Siemens083/jai_0000182_201_625.png,NORM,NONE,NONE,"BAST, RETI"
EH5_Siemens012/jai_0000182_530_1077.png,NORM,NONE,NONE,NRBC
EH5_Siemens013/jai_0000413_167_739.png,NORM,TEAR,NONE,NONE
EH5_Siemens029/jai_0000133_1138_1136.png,NORM,NONE,NONE,NONE
CDB_Sample156/jai_0000607_713_763.png,NORM,ECHI,NONE,NONE
EH5_Siemens083/jai_0000183_1646_960.png,NORM,NONE,NONE,"BAST, RETI"
CDB_Sample156/jai_0000610_848_349.png,NORM,NONE,NONE,MALA
CDB_Sample125/jai_0000058_504_1321.png,NORM,ECHI,NONE,NONE
CDB_Sample189/jai_0000248_1594_596.png,NORM,SICK,NONE,NONE
CDB_Sample125/jai_0000317_995_883.png,NORM,NONE,NONE,MALA
EH5_Siemens037/jai_0000400_677_324.png,NORM,ECHI,NONE,NONE
CDB_Sample030/jai_0000227_1662_1031.png,NORM,NONE,HYPO,NONE
EH5_Siemens013/jai_0000803_1949_772.png,NORM,NONE,NONE,RETI
CDB_Sample156/jai_0000308_1581_1173.png,NORM,ECHI,NONE,NONE
EH5_Siemens008/jai_0001613_1004_255.png,NORM,OVAL,NONE,NONE
EH5_Siemens012/jai_0001353_1286_1185.png,NORM,HELM,NONE,"BAST, HOJO"
CDB_Sample030/jai_0000017_1377_942.png,NORM,NONE,NONE,NONE
EH5_Siemens012/jai_0001353_885_1111.png,NORM,NONE,HYPR,"BAST, RETI"
CDB_Sample030/jai_0000146_367_1013.png,MICR,NONE,NONE,NONE
CDB_Sample156/jai_0000351_1080_1211.png,NORM,ACAN,NONE,NONE
EH5_Siemens029/jai_0000695_317_1388.png,NORM,NONE,NONE,NONE
EH5_Siemens045/jai_0000184_1710_203.png,NORM,HELM,NONE,NONE
EH5_Siemens012/jai_0001353_1286_1185.png,NORM,HELM,NONE,"BAST, HOJO"
EH5_Siemens012/jai_0000174_938_1403.png,NORM,NONE,NONE,NRBC
EH5_Siemens029/jai_0000654_995_369.png,NORM,NONE,NONE,NONE
EH5_Siemens012/jai_0001437_654_1314.png,NORM,OVAL,NONE,"BAST, HOJO"
CDB_Sample030/jai_0000103_405_119.png,NORM,ELLI,NONE,NONE
EH5_Siemens029/jai_0000398_1631_1137.png,NORM,NONE,HYPO,NONE
EH5_Siemens083/jai_0000356_648_1067.png,NORM,ECHI,NONE,NONE
EH5_Siemens012/jai_0001437_654_1314.png,NORM,OVAL,NONE,"BAST, HOJO"
CDB_Sample156/jai_0000051_692_1261.png,NORM,NONE,NONE,NONE
EH5_Siemens083/jai_0000185_653_346.png,NORM,NONE,HYPR,NONE
CDB_Sample125/jai_0000275_934_310.png,NORM,NONE,NONE,MALA
EH5_Siemens083/jai_0000015_269_715.png,MICR,NONE,NONE,NONE
EH5_Siemens012/jai_0000063_1094_1225.png,NORM,NONE,HYPO,NONE
CDB_Sample189/jai_0000121_87_1450.png,NORM,NONE,NONE,NONE
CDB_Sample156/jai_0000394_1688_97.png,NORM,ACAN,NONE,NONE
EH5_Siemens029/jai_0000048_912_973.png,MICR,NONE,NONE,NONE
CDB_Sample012/jai_0000029_561_951.png,NORM,NONE,NONE,RETI
EH5_Siemens029/jai_0000225_1595_766.png,NORM,NONE,HYPO,NONE
CDB_Sample189/jai_0000293_1806_1398.png,NORM,SICK,NONE,NONE
EH5_Siemens012/jai_0000063_819_369.png,NORM,NONE,TARG,NONE
EH5_Siemens037/jai_0000483_179_122.png,NORM,NONE,NONE,NONE
EH5_Siemens008/jai_0000022_212_788.png,NORM,NONE,NONE,NONE
EH5_Siemens008/jai_0000449_1834_379.png,NORM,NONE,TARG,NONE
CDB_Sample012/jai_0000070_1676_1439.png,NORM,NONE,NONE,NONE
EH5_Siemens008/jai_0000578_1265_173.png,NORM,BITE,NONE,NONE
EH5_Siemens012/jai_0000043_1432_839.png,NORM,NONE,NONE,NRBC
CDB_Sample125/jai_0000059_1154_945.png,NORM,ECHI,NONE,MALA
EH5_Siemens008/jai_0001437_1110_227.png,NORM,BITE,NONE,NONE
CDB_Sample030/jai_0000189_177_1331.png,MICR,NONE,NONE,NONE
EH5_Siemens012/jai_0000182_642_1253.png,NORM,NONE,NONE,"BAST, RETI"
EH5_Siemens012/jai_0000019_640_154.png,NORM,NONE,TARG,NONE
EH5_Siemens012/jai_0001353_1286_1185.png,NORM,HELM,NONE,"BAST, HOJO"
EH5_Siemens012/jai_0001166_576_1304.png,NORM,NONE,NONE,"BAST, RETI"
CDB_Sample012/jai_0000065_90_1247.png,NORM,NONE,NONE,NONE
EH5_Siemens012/jai_0001353_1286_1185.png,NORM,HELM,NONE,"BAST, HOJO"
EH5_Siemens029/jai_0000439_1414_689.png,NORM,NONE,STOM,NONE
EH5_Siemens029/jai_0000822_1504_1201.png,NORM,TEAR,NONE,NONE
EH5_Siemens013/jai_0000074_127_1315.png,NORM,NONE,HYPR,NONE
EH5_Siemens012/jai_0000264_1196_1287.png,NORM,NONE,NONE,"BAST, HOJO, RETI"
EH5_Siemens029/jai_0000692_505_1053.png,NORM,NONE,NONE,NONE
CDB_Sample125/jai_0000274_993_754.png,NORM,NONE,HYPO,RETI
CDB_Sample156/jai_0000565_331_1112.png,NORM,NONE,NONE,NONE
CDB_Sample125/jai_0000273_932_1381.png,MICR,NONE,NONE,NONE
CDB_Sample125/jai_0000264_1069_85.png,NORM,NONE,HYPO,NONE
CDB_Sample189/jai_0000292_1242_672.png,NORM,NONE,NONE,NONE
EH5_Siemens045/jai_0000189_704_723.png,MICR,SCHI,NONE,NONE
EH5_Siemens013/jai_0000071_1859_54.png,NORM,TEAR,NONE,NONE
CDB_Sample189/jai_0000115_1183_460.png,NORM,SICK,NONE,NONE
CDB_Sample030/jai_0000060_808_704.png,NORM,ECHI,NONE,NONE
EH5_Siemens012/jai_0000147_1682_374.png,NORM,NONE,NONE,NRBC
EH5_Siemens008/jai_0001392_66_734.png,NORM,NONE,NONE,NONE
EH5_Siemens012/jai_0000046_1562_1127.png,NORM,OVAL,NONE,NONE
EH5_Siemens012/jai_0000044_386_1053.png,NORM,NONE,HYPO,NONE
CDB_Sample125/jai_0000225_294_771.png,NORM,NONE,NONE,MALA
CDB_Sample012/jai_0000070_822_577.png,NORM,NONE,NONE,NONE
CDB_Sample030/jai_0000231_1357_387.png,NORM,TEAR,NONE,NONE
EH5_Siemens012/jai_0000019_343_783.png,MACR,NONE,HYPO,HOJO
EH5_Siemens013/jai_0000074_1401_822.png,NORM,NONE,NONE,NONE
EH5_Siemens012/jai_0000217_227_533.png,NORM,NONE,TARG,NONE
EH5_Siemens037/jai_0000441_611_978.png,NORM,ACAN,NONE,NONE
EH5_Siemens012/jai_0001256_755_1091.png,NORM,NONE,NONE,BAST
CDB_Sample012/jai_0000062_1436_473.png,NORM,NONE,NONE,NONE
EH5_Siemens029/jai_0000653_1633_378.png,NORM,NONE,HYPR,NONE
EH5_Siemens012/jai_0000303_64_613.png,NORM,NONE,NONE,NRBC
EH5_Siemens029/jai_0000439_1848_1230.png,NORM,NONE,STOM,NONE
CDB_Sample156/jai_0000264_269_1083.png,NORM,ACAN,NONE,NONE
CDB_Sample156/jai_0000182_546_1291.png,NORM,ECHI,NONE,NONE
EH5_Siemens012/jai_0000057_1427_1132.png,NORM,NONE,NONE,NRBC
EH5_Siemens012/jai_0000019_956_1247.png,NORM,NONE,NONE,"BAST, RETI"
CDB_Sample012/jai_0000149_1937_993.png,MICR,NONE,NONE,NONE
EH5_Siemens029/jai_0000048_900_1133.png,MACR,OVAL,HYPR,NONE
CDB_Sample156/jai_0000097_907_185.png,NORM,NONE,NONE,NONE
EH5_Siemens012/jai_0000043_1432_839.png,NORM,NONE,NONE,NRBC
EH5_Siemens012/jai_0000182_1901_1098.png,MACR,NONE,HYPO,"BAST, RETI"
EH5_Siemens003/jai_0000783_1066_908.png,NORM,OVAL,NONE,NONE
CDB_Sample189/jai_0000038_751_204.png,NORM,NONE,NONE,"HOJO, RETI"
CDB_Sample125/jai_0000181_1922_913.png,NORM,NONE,NONE,MALA
EH5_Siemens008/jai_0001657_858_840.png,NORM,OVAL,NONE,NONE
EH5_Siemens008/jai_0000024_1363_706.png,NORM,OVAL,NONE,NONE
EH5_Siemens045/jai_0000185_1032_383.png,MICR,SCHI,NONE,NONE
CDB_Sample030/jai_0000272_1749_1405.png,NORM,NONE,NONE,NONE
CDB_Sample030/jai_0000141_1905_225.png,NORM,TEAR,NONE,NONE
EH5_Siemens029/jai_0000822_409_873.png,NORM,NONE,NONE,NONE
CDB_Sample156/jai_0000392_580_718.png,NORM,HELM,NONE,NONE
EH5_Siemens083/jai_0000013_682_664.png,NORM,OVAL,HYPO,NONE
CDB_Sample189/jai_0000168_1623_806.png,NORM,NONE,NONE,HOJO
CDB_Sample189/jai_0000123_1918_253.png,NORM,NONE,NONE,PABO
CDB_Sample125/jai_0000273_340_651.png,NORM,NONE,NONE,MALA
CDB_Sample030/jai_0000018_1455_1098.png,NORM,OVAL,NONE,NONE
EH5_Siemens012/jai_0000139_1436_643.png,NORM,NONE,NONE,"BAST, RETI"
EH5_Siemens012/jai_0000182_1498_775.png,MICR,SPHE,NONE,NONE
EH5_Siemens012/jai_0000192_832_383.png,NORM,NONE,HYPO,NONE
EH5_Siemens041/jai_0000358_716_1142.png,NORM,HELM,NONE,NONE
EH5_Siemens012/jai_0000318_349_260.png,NORM,NONE,TARG,NONE
EH5_Siemens012/jai_0001256_755_1091.png,NORM,NONE,NONE,BAST
CDB_Sample189/jai_0000168_1623_806.png,NORM,NONE,NONE,HOJO
CDB_Sample012/jai_0000107_993_1161.png,MICR,SPHE,NONE,NONE
EH5_Siemens037/jai_0000656_1521_605.png,NORM,ECHI,NONE,NONE
EH5_Siemens012/jai_0001268_1072_216.png,MICR,OVAL,NONE,"HOJO, RETI"
EH5_Siemens012/jai_0001268_1072_216.png,MICR,OVAL,NONE,"HOJO, RETI"
EH5_Siemens029/jai_0000310_1137_1407.png,NORM,NONE,HYPR,NONE
EH5_Siemens083/jai_0000183_1227_536.png,NORM,NONE,NONE,NONE
CDB_Sample189/jai_0000373_543_513.png,NORM,NONE,NONE,PABO
EH5_Siemens012/jai_0000951_513_920.png,NORM,NONE,NONE,"BAST, HOJO, RETI"
CDB_Sample156/jai_0000308_522_1048.png,NORM,ECHI,NONE,NONE
CDB_Sample030/jai_0000100_1422_149.png,NORM,OVAL,NONE,NONE
EH5_Siemens012/jai_0001261_1830_454.png,MICR,NONE,NONE,BAST
EH5_Siemens003/jai_0000976_1460_900.png,NORM,NONE,NONE,NONE
CDB_Sample125/jai_0000054_1181_968.png,NORM,NONE,NONE,MALA
CDB_Sample189/jai_0000117_497_104.png,NORM,NONE,NONE,PABO
EH5_Siemens012/jai_0000147_1682_374.png,NORM,NONE,NONE,NRBC
CDB_Sample125/jai_0000266_973_1299.png,MICR,NONE,NONE,NONE
EH5_Siemens037/jai_0000482_1153_402.png,MICR,SCHI,NONE,NONE
EH5_Siemens008/jai_0000595_949_268.png,NORM,NONE,NONE,NONE
CDB_Sample189/jai_0000118_801_1305.png,NORM,NONE,NONE,HOJO
EH5_Siemens083/jai_0000183_707_562.png,NORM,NONE,HYPO,NONE
EH5_Siemens083/jai_0000013_1423_863.png,NORM,NONE,HYPO,NONE
CDB_Sample125/jai_0000225_1386_926.png,NORM,NONE,NONE,MALA
EH5_Siemens045/jai_0000185_1032_383.png,MICR,SCHI,NONE,NONE
EH5_Siemens013/jai_0000889_748_149.png,NORM,NONE,NONE,NONE
EH5_Siemens012/jai_0001353_1286_1185.png,NORM,HELM,NONE,"BAST, HOJO"
CDB_Sample189/jai_0000038_751_204.png,NORM,NONE,NONE,"HOJO, RETI"
CDB_Sample030/jai_0000235_453_965.png,NORM,NONE,NONE,RETI
CDB_Sample125/jai_0000095_1057_843.png,NORM,NONE,NONE,NONE
EH5_Siemens029/jai_0000133_1395_1248.png,NORM,NONE,NONE,NONE
EH5_Siemens008/jai_0000022_1309_1434.png,NORM,OVAL,HYPO,NONE
EH5_Siemens012/jai_0000174_221_182.png,MICR,NONE,NONE,"BAST, RETI"
CDB_Sample189/jai_0000038_751_204.png,NORM,NONE,NONE,"HOJO, RETI"
EH5_Siemens012/jai_0000003_1026_425.png,NORM,NONE,TARG,NONE
EH5_Siemens029/jai_0000398_147_1054.png,NORM,NONE,NONE,NONE
CDB_Sample030/jai_0000274_282_1263.png,MICR,SPHE,NONE,NONE
CDB_Sample189/jai_0000290_472_275.png,NORM,SICK,NONE,NONE
EH5_Siemens012/jai_0001261_1435_477.png,NORM,NONE,NONE,"BAST, RETI"
EH5_Siemens029/jai_0000133_1301_106.png,NORM,NONE,NONE,NONE
EH5_Siemens012/jai_0000059_1789_295.png,NORM,NONE,NONE,NRBC
EH5_Siemens083/jai_0000101_1636_1227.png,MICR,NONE,NONE,NONE
EH5_Siemens029/jai_0000310_542_294.png,MICR,OVAL,NONE,NONE
EH5_Siemens012/jai_0001353_1286_1185.png,NORM,HELM,NONE,"BAST, HOJO"
EH5_Siemens083/jai_0000017_65_1099.png,NORM,NONE,HYPO,NONE
CDB_Sample156/jai_0000180_105_805.png,NORM,ACAN,NONE,NONE
EH5_Siemens083/jai_0001430_692_1350.png,NORM,NONE,NONE,"BAST, RETI"
EH5_Siemens012/jai_0000147_1682_374.png,NORM,NONE,NONE,NRBC
EH5_Siemens029/jai_0000133_700_51.png,NORM,NONE,NONE,NONE
CDB_Sample156/jai_0000094_78_753.png,NORM,ECHI,NONE,NONE
EH5_Siemens029/jai_0000310_1943_1041.png,MICR,NONE,NONE,NONE
EH5_Siemens013/jai_0000413_273_533.png,NORM,NONE,NONE,NONE
CDB_Sample125/jai_0000355_1688_1278.png,NORM,NONE,NONE,MALA
EH5_Siemens083/jai_0001430_1448_633.png,NORM,NONE,HYPO,NONE
EH5_Siemens008/jai_0000578_655_1149.png,NORM,NONE,NONE,NONE
EH5_Siemens013/jai_0000072_967_599.png,NORM,TEAR,NONE,NONE
CDB_Sample125/jai_0000050_229_222.png,NORM,NONE,NONE,NONE
CDB_Sample156/jai_0000652_194_1245.png,NORM,ECHI,NONE,NONE
EH5_Siemens012/jai_0001268_1072_216.png,MICR,OVAL,NONE,"HOJO, RETI"
EH5_Siemens012/jai_0001268_1072_216.png,MICR,OVAL,NONE,"HOJO, RETI"
CDB_Sample189/jai_0000246_1501_492.png,NORM,NONE,NONE,PABO
CDB_Sample189/jai_0000119_855_489.png,NORM,NONE,NONE,PABO
CDB_Sample030/jai_0000144_1241_267.png,NORM,TEAR,NONE,NONE
EH5_Siemens029/jai_0000525_748_1166.png,NORM,NONE,NONE,NONE
CDB_Sample125/jai_0000053_619_1361.png,NORM,NONE,NONE,BAST
EH5_Siemens012/jai_0000043_908_1424.png,NORM,NONE,NONE,NRBC
EH5_Siemens012/jai_0001268_1072_216.png,MICR,OVAL,NONE,"HOJO, RETI"
CDB_Sample125/jai_0000314_193_804.png,NORM,NONE,NONE,MALA
EH5_Siemens012/jai_0000182_1113_1096.png,NORM,NONE,TARG,NONE
CDB_Sample030/jai_0000019_379_1218.png,NORM,ELLI,NONE,NONE
CDB_Sample189/jai_0000251_1090_1035.png,NORM,NONE,STOM,NONE
EH5_Siemens037/jai_0000400_1441_828.png,NORM,NONE,NONE,NONE
EH5_Siemens029/jai_0000654_1049_1107.png,NORM,NONE,NONE,NONE
EH5_Siemens008/jai_0001392_125_443.png,NORM,NONE,NONE,NONE
EH5_Siemens029/jai_0000396_1011_553.png,NORM,NONE,NONE,NONE
EH5_Siemens013/jai_0000969_1417_523.png,NORM,TEAR,NONE,NONE
EH5_Siemens012/jai_0001353_1286_1185.png,NORM,HELM,NONE,"BAST, HOJO"
EH5_Siemens039/jai_0000352_1667_807.png,NORM,HELM,NONE,NONE
EH5_Siemens083/jai_0000142_396_434.png,NORM,NONE,HYPO,NONE
CDB_Sample030/jai_0000234_485_1196.png,NORM,OVAL,HYPO,NONE
CDB_Sample126/jai_0000062_1548_294.png,NORM,NONE,NONE,NONE
EH5_Siemens013/jai_0001193_1638_266.png,MICR,NONE,NONE,NONE
CDB_Sample030/jai_0000148_767_587.png,NORM,ELLI,NONE,NONE
EH5_Siemens083/jai_0000101_1007_749.png,MICR,NONE,NONE,NONE
CDB_Sample125/jai_0000271_1415_703.png,NORM,NONE,NONE,MALA
EH5_Siemens083/jai_0000185_1521_1063.png,NORM,NONE,NONE,RETI
EH5_Siemens003/jai_0000242_236_101.png,NORM,NONE,NONE,NONE
EH5_Siemens003/jai_0000872_1793_396.png,MICR,NONE,NONE,NONE
CDB_Sample125/jai_0000225_313_596.png,NORM,NONE,NONE,NONE
CDB_Sample189/jai_0000248_1301_74.png,NORM,SICK,NONE,NONE
CDB_Sample189/jai_0000288_246_375.png,NORM,NONE,NONE,PABO
EH5_Siemens003/jai_0000980_1105_328.png,NORM,NONE,HYPO,NONE
CDB_Sample125/jai_0000275_1097_412.png,NORM,NONE,NONE,MALA
CDB_Sample030/jai_0000233_887_939.png,MICR,NONE,NONE,NONE
EH5_Siemens083/jai_0000184_1118_832.png,NORM,NONE,NONE,NONE
EH5_Siemens012/jai_0000043_908_1424.png,NORM,NONE,NONE,NRBC
CDB_Sample030/jai_0000013_1293_132.png,NORM,NONE,NONE,NONE
CDB_Sample030/jai_0000055_770_1169.png,NORM,TEAR,NONE,NONE
EH5_Siemens008/jai_0000024_794_718.png,NORM,NONE,NONE,NONE
CDB_Sample030/jai_0000233_138_95.png,NORM,NONE,NONE,BAST
EH5_Siemens012/jai_0000019_956_1247.png,NORM,NONE,NONE,"BAST, RETI"
EH5_Siemens037/jai_0000395_1542_545.png,MACR,NONE,NONE,NONE
CDB_Sample189/jai_0000251_1862_751.png,NORM,SICK,NONE,NONE
EH5_Siemens012/jai_0001353_1286_1185.png,NORM,HELM,NONE,"BAST, HOJO"
EH5_Siemens012/jai_0001512_564_319.png,NORM,NONE,TARG,BAST
CDB_Sample030/jai_0000102_697_440.png,NORM,OVAL,NONE,NONE
CDB_Sample012/jai_0000107_434_607.png,NORM,NONE,NONE,HOJO
EH5_Siemens029/jai_0000440_1539_496.png,NORM,OVAL,NONE,NONE
CDB_Sample189/jai_0000251_1142_601.png,NORM,NONE,NONE,RETI
CDB_Sample012/jai_0000031_1666_720.png,NORM,NONE,STOM,NONE
EH5_Siemens083/jai_0001472_1479_817.png,MACR,NONE,HYPR,RETI
CDB_Sample189/jai_0000337_1873_779.png,NORM,NONE,NONE,PABO
EH5_Siemens029/jai_0000654_1812_1172.png,MICR,SPHE,NONE,NONE
EH5_Siemens012/jai_0001437_654_1314.png,NORM,OVAL,NONE,"BAST, HOJO"
CDB_Sample125/jai_0000053_619_1361.png,NORM,NONE,NONE,BAST
EH5_Siemens012/jai_0000057_1013_1174.png,NORM,NONE,HYPO,NONE
CDB_Sample030/jai_0000142_1259_1044.png,NORM,OVAL,HYPO,NONE
EH5_Siemens012/jai_0001437_654_1314.png,NORM,OVAL,NONE,"BAST, HOJO"
EH5_Siemens083/jai_0000356_1963_212.png,MICR,NONE,NONE,NONE
EH5_Siemens012/jai_0000264_1196_1287.png,NORM,NONE,NONE,"BAST, HOJO, RETI"
EH5_Siemens012/jai_0000059_717_940.png,NORM,OVAL,NONE,NONE
CDB_Sample156/jai_0000350_216_274.png,NORM,ECHI,NONE,HOJO
EH5_Siemens012/jai_0000059_1645_609.png,NORM,NONE,HYPO,NONE
EH5_Siemens083/jai_0000183_983_50.png,MICR,NONE,NONE,NONE
CDB_Sample189/jai_0000114_1933_872.png,NORM,NONE,NONE,HOJO
CDB_Sample189/jai_0000119_400_1066.png,NORM,NONE,NONE,HOJO
EH5_Siemens012/jai_0000043_908_1424.png,NORM,NONE,NONE,NRBC
EH5_Siemens003/jai_0000051_1179_1119.png,NORM,NONE,NONE,HOJO
EH5_Siemens012/jai_0000264_1196_1287.png,NORM,NONE,NONE,"BAST, HOJO, RETI"
EH5_Siemens083/jai_0000064_727_1119.png,NORM,ELLI,NONE,NONE
EH5_Siemens012/jai_0000264_1196_1287.png,NORM,NONE,NONE,"BAST, HOJO, RETI"
EH5_Siemens037/jai_0000009_1715_661.png,NORM,NONE,HYPO,NONE
CDB_Sample030/jai_0000012_178_930.png,MICR,NONE,NONE,NONE
EH5_Siemens083/jai_0000401_889_444.png,NORM,ELLI,NONE,NONE
CDB_Sample012/jai_0000198_475_335.png,NORM,NONE,NONE,NONE
EH5_Siemens012/jai_0001477_753_715.png,NORM,NONE,NONE,"BAST, RETI"
CDB_Sample125/jai_0000315_940_1026.png,NORM,NONE,NONE,MALA
EH5_Siemens012/jai_0000951_513_920.png,NORM,NONE,NONE,"BAST, HOJO, RETI"
CDB_Sample030/jai_0000146_180_1185.png,MICR,SPHE,NONE,NONE
